RegionID,RegionName,State,Metro,CountyName,SizeRank,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09
24832,Garden Grove,CA,Los Angeles-Long Beach-Anaheim,Orange County,157,159600,159300,159100,158800,158600,158500,158400,158500,158800,159300,159700,159900,160300,160800,161500,162300,163300,164400,165600,167000,168700,170600,172300,173800,175200,176600,178000,179300,180500,181700,182900,184000,185200,186300,187200,187900,188400,188900,189500,190300,191200,192300,193900,195700,198100,200800,203500,206200,209000,212000,215000,218200,221400,224700,227900,231100,234100,237000,239600,241700,243600,245300,247000,248800,250800,253000,255500,258300,261400,264800,268300,271800,275600,279600,283900,288600,293400,298500,303700,309000,314100,319100,324100,329200,334700,340500,346600,353300,360400,368000,375900,384100,392600,401700,411500,422400,434200,446300,458200,468700,477200,483900,489400,494000,498800,504000,509500,515500,522000,528500,535400,542200,548700,555200,561800,568600,575500,582000,588100,593600,598200,601800,604400,605500,605000,603500,601400,598600,595900,593600,591100,587600,583100,578100,572600,565600,557100,548200,539700,530900,521100,510400,499000,486400,473100,460800,450100,441300,434600,429200,424200,419400,414700,410000,404900,398700,391800,385000,380100,377700,377600,378600,380500,382600,384300,385300,385400,386000,389200,392600,391900,389600,387900,386600,384100,380700,377500,375600,374300,373400,372300,370200,368700,368000,366600,363900,362100,361900,362500,362200,362300,363700,365200,367200,370900,375400,379700,384000,387700,391000,394900,400200,406700,414500,423300,431700,439100,443900,446400,448200,450300,451700,452200,453600,456300,458000,458600,459600,460200,460300,461400,463600,466600,471100,474600,476600,478300,481500,485100,488800,492600,496400,500000,504100,507600,510800,515000,519200,522100,524400,526300,528000,529700,532200,535900,540200,544900,549200,552500,555700,560100,563600,565700,568300,572500,577200,580800,583900,586100,588600,591700,597800,603900,607000,608300,611500,615500,619100,622500,623800,625100,627700,631300,632700,633100,632700,632900,632800,632700,633700,637200,641300
40227,Palmdale,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,176,106400,106400,106300,106100,105900,105700,105700,105600,105700,105900,106000,105900,105800,105700,105500,105400,105400,105400,105600,106000,106600,107200,107800,108000,108100,108100,108000,108000,108000,108100,108500,109100,110100,111200,112400,113600,114900,116100,117300,118400,119300,120200,121000,121700,122600,123700,124700,125600,126600,127700,128900,130000,131300,132600,134000,135400,136900,138400,139800,141100,142300,143500,144600,145600,146500,147500,148600,149800,151200,152900,154600,156400,158200,160100,162100,164200,166500,168900,171400,174000,176800,179300,181800,184400,187300,190400,193900,197600,201600,205700,210100,214700,219600,224700,230100,236000,242300,249100,256200,263700,271100,278300,285200,291400,297200,302700,307800,313100,318600,324200,329900,335500,340500,345200,349600,353500,356900,360000,362900,366300,370000,373800,377300,379800,380600,380400,379600,378400,376900,375300,373400,371500,369600,367400,364500,360500,355100,348900,342700,336700,330800,324500,317300,309100,299200,287900,275700,264500,254700,246100,237400,228900,220600,212400,204300,196100,187700,179000,171300,166000,162200,159000,156400,154500,153200,152600,152500,151400,150400,150700,151400,151100,151400,151800,152200,152300,152300,151900,151300,150800,150400,150000,150000,149700,148700,147600,147000,145900,144500,143700,143300,143400,144300,145600,146300,146500,146800,147500,148200,149600,151600,153200,155200,158800,162600,166000,169600,173800,177800,181200,184500,187500,190000,192200,194500,197300,200200,203100,205900,208800,211200,213000,214200,215500,217800,220900,223400,225000,226400,228200,229800,231100,232000,233400,235300,237100,238600,240400,242100,243700,245100,246400,248100,250500,253100,255800,258200,260600,263000,265600,268500,271200,273800,276300,278600,281000,284000,286900,289300,292100,295200,298800,302700,305700,307300,308600,310000,311300,312300,313800,316200,318400,319700,320800,321200,321000,320900,321600,321700,321900,322600,323600
20008,Pomona,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,202,115400,115400,115400,115400,115300,115300,115300,115300,115400,115600,115700,115600,115400,115400,115300,115400,115500,115800,116300,116900,117800,118800,119700,120400,121000,121400,121600,121800,121800,121900,122000,122200,122700,123400,124000,124400,124900,125300,125700,126100,126500,126800,127200,127700,128500,129400,130400,131200,132000,132800,133700,134600,135500,136400,137500,138600,140000,141500,143000,144500,145900,147200,148600,150000,151400,152900,154500,156300,158300,160500,162700,164900,167200,169500,171900,174400,177000,179800,182700,185900,189100,192000,194800,197700,200900,204200,207900,212100,216500,221100,225900,230900,236200,241700,247600,254300,261600,269600,277900,286400,294700,302700,310200,316900,323400,329700,335900,342200,348900,355500,362400,369400,376200,382600,388600,393800,398300,402300,406200,410100,413800,417100,420100,422100,422800,422600,422200,421300,420400,419600,418700,417400,415500,413100,410500,407400,403300,399100,394700,390000,384800,378800,371800,363200,353000,342200,331600,321900,313000,304900,297000,289200,281400,273900,266500,258500,249600,240600,232800,227000,222900,219800,217800,216600,216400,217300,217600,217700,219800,223200,225100,225600,226500,227100,227300,227300,227000,225800,224900,224700,224300,223500,223100,222500,221300,219700,218200,216800,215800,215600,216100,217300,219400,221600,224000,226600,229000,231100,233800,237500,241200,244100,247400,251900,256700,261700,266900,271600,276300,281000,284600,287600,290200,292800,295600,298700,301900,305300,308700,311400,313100,314500,316900,319000,320900,323500,326400,328700,330300,331300,332200,333200,334300,335900,338200,340400,342000,343600,345400,347200,348500,349500,351500,354900,358600,362000,364500,367200,371000,375000,378200,381100,384300,387300,389900,392600,396500,400000,402900,405500,407900,411500,416300,419400,420000,420100,420900,422200,423500,424800,426700,428500,429900,432000,433700,433200,432100,432000,431200,429800,430200,432100
14634,Whittier,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,206,165600,165500,165200,164800,164400,164100,163800,163600,163700,164000,164300,164300,164400,164700,165000,165500,166200,167100,168200,169400,171000,172800,174400,175700,176800,177700,178500,179300,180100,180900,181900,183200,184700,186400,188000,189200,190400,191600,192700,193800,194700,195800,196900,198200,199800,201500,203200,204800,206500,208200,210000,211700,213500,215300,217200,219200,221300,223500,225600,227600,229600,231500,233600,235700,237900,240300,242800,245400,248300,251500,254700,257800,261100,264600,268200,271900,276000,280300,284900,289900,294900,299500,303800,308100,312700,317400,322400,327600,332900,338100,343600,349500,356000,363300,371500,380700,390800,401600,412600,423600,433800,443100,451500,458600,464800,470700,476200,481700,487300,493100,499300,506100,512800,519700,526700,533400,539800,546000,552300,558900,565300,570700,574900,577500,578000,577200,575800,573500,570600,567500,563700,559700,555600,551500,547200,542300,536000,529100,522200,515500,508400,501100,492800,483200,472000,459900,448000,438400,431400,425900,420600,415800,411200,406800,402200,397000,391300,385100,380000,377300,376200,375900,376600,377700,378900,379900,380500,379000,378400,380000,380900,379000,378400,377600,375300,372000,369500,366700,364700,363900,362900,361100,359700,358000,353900,349600,347000,345000,343400,343100,343700,344700,346800,349500,351300,353600,357100,360800,364200,368800,373200,376300,380600,387300,394000,400400,407900,415200,421200,426200,430100,432700,434900,437000,439200,441700,444600,447400,449700,451500,452600,453400,454900,457000,459200,461400,463700,466500,469900,472900,475100,477300,480100,483400,486900,490100,493800,498200,501500,503900,506000,508300,510900,513800,516300,519800,523200,526500,529300,532500,535800,538800,541000,542700,545200,549400,555000,559500,562400,564900,567100,570500,574600,576700,576700,576900,577000,575900,574400,573700,575200,577200,578500,580000,580800,579900,578600,578300,577500,576900,577500,578900
47019,Pasadena,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,222,221900,222000,222000,221900,221800,221800,221900,222200,223000,224000,224800,225200,225600,225900,226300,226900,227800,229000,230700,232800,235500,238600,241700,244600,247500,250500,253400,256200,259000,261600,264300,266900,269800,272800,275500,277900,280200,282300,284200,285900,287400,289000,290700,292500,294800,297500,300300,303000,305800,308700,311800,315000,318200,321300,324500,327600,330900,334200,337400,340200,342900,345500,348000,350300,352600,354800,357200,359800,362700,366000,369700,373700,378100,382800,388000,393700,400000,406800,414000,422000,430200,437700,444600,451700,459000,466400,474000,481900,489800,497800,506000,514600,524000,534200,545200,556900,569300,581700,593800,605300,616200,626300,635400,642900,649400,655400,661400,667700,674400,681700,690100,699300,708200,716800,724700,731600,737700,743100,747800,752000,754900,756600,757100,756300,754000,751200,748300,745400,742800,740800,739000,736900,734100,730900,727200,722500,716200,709200,701700,694200,686700,679100,670900,661500,650800,640500,631400,624700,620000,616600,613200,610300,608000,606500,604600,601700,597400,592400,589600,591000,595300,600500,605600,610000,614200,617500,618400,617500,619500,623400,624200,620300,617500,614900,612200,609100,605000,599700,595400,591700,587700,582800,579400,576900,573000,569100,568400,569600,571400,573500,575800,578900,583600,590000,595600,599600,601900,603500,605400,609100,612600,616200,623700,636400,648900,659100,666900,673300,679800,687000,691700,694100,696800,699000,699800,701400,704300,708900,715800,724300,730400,734500,738200,741200,744000,748700,754700,759000,762600,765200,767200,768700,769700,770900,772900,775400,778800,782700,785600,788700,791200,792400,793700,797500,804200,811400,814800,817700,823200,829100,832300,835000,838800,843600,849300,855300,861100,866000,870900,876200,880500,888600,901500,911100,914600,917900,920900,923000,925900,929600,935100,940000,942800,945200,946400,942500,936500,932600,928900,924900,922600,923800
54722,Torrance,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,231,236700,237200,237800,238500,239400,240300,241200,242200,243400,244600,245600,246300,246900,247600,248400,249500,251000,252900,255400,258400,262200,266700,271100,275300,279400,283200,286800,289900,292900,295700,298500,301200,304000,306900,309400,311600,313500,315200,316800,318300,319700,321100,322700,324500,326800,329500,332100,334500,336800,338900,340900,342700,344400,346000,347600,349200,351100,353300,355600,357800,360100,362400,364800,367300,369800,372400,375500,378800,382500,386700,391000,395400,400000,405000,410300,416100,422200,428800,435700,443000,450200,456700,462300,468100,474000,480100,486800,494100,501900,510100,518700,527800,537500,547700,558700,570700,583700,596900,609800,621900,632900,642700,651000,657900,663900,670000,676400,683100,690100,697500,705600,714400,723100,731500,739000,744900,749100,752000,753900,755400,756000,755900,754600,751100,745200,738300,731600,725400,720200,716300,713100,710200,706800,703200,699100,694100,687500,680400,673500,667100,661100,655400,648500,640100,629800,618900,609300,602500,598000,595000,592300,590000,588000,586600,584800,582300,578600,573900,571400,573700,579100,585900,593300,599800,604900,608500,609800,609000,610500,613400,612900,608800,606300,602600,598600,595400,592600,588900,586400,584800,582500,580000,578000,575400,571300,567600,564300,560300,556700,555000,555200,556500,560100,565400,571000,574800,577200,580000,584400,591500,599400,605200,611100,619900,629500,639600,649300,657000,662900,667300,670200,671900,672700,672600,674300,678400,681400,682800,685100,689200,693200,697200,700200,702400,706400,713000,719000,723100,728300,733300,736700,739900,742200,743500,745300,747600,749400,751600,753500,756400,759000,760200,761500,765300,769900,775500,780000,784700,790200,795600,799900,803100,805300,807700,811700,817300,824200,830500,836200,841900,846900,853000,859500,862100,861900,861600,860700,858200,856900,857500,859800,859900,859200,860900,863400,863200,861000,860000,859600,859100,858900,860900
24812,Fullerton,CA,Los Angeles-Long Beach-Anaheim,Orange County,233,195100,195300,195400,195400,195400,195400,195500,195600,195900,196400,196600,196600,196700,197000,197600,198500,199700,201300,203200,205500,208400,211700,214800,217600,220400,223100,225700,228200,230600,232800,234800,236500,238300,239900,241100,241700,242300,242900,243400,244200,245400,246900,248900,251400,254500,257900,261200,264400,267400,270300,273100,275800,278500,281100,283900,286600,289400,292000,294400,296500,298500,300500,302800,305300,308200,311400,315000,318700,322700,326800,330900,335000,339200,343600,348400,353500,359000,364800,370900,377200,383300,388900,394100,399200,404300,409500,414900,420700,427100,434000,441300,449000,457400,466800,477500,489600,503200,517500,531600,544300,554400,561800,567100,571400,575700,580400,585800,592000,598700,605300,611900,618300,624500,630700,637200,643600,650100,656000,661000,665400,668700,670600,671400,671300,670300,668500,665900,662100,658200,654500,650400,645700,640100,633700,626900,619400,611600,604300,597200,590000,581800,572600,562800,553300,544600,537500,531600,526600,522500,519300,516400,514100,512000,509600,506000,501500,496600,491800,487900,485700,485700,487300,490200,493700,497200,499300,499600,496800,494200,493400,491500,488900,487500,484800,480600,475800,471400,469000,468700,468100,466000,462600,460700,458700,454200,449700,447600,447100,445900,443500,441300,441800,443800,446500,449300,453900,458700,464200,469400,473800,478900,486600,496400,509500,523800,534300,543000,549700,554700,557500,558900,559000,558500,558500,560300,562000,563500,566400,568000,567800,568700,571300,573900,576900,579500,581400,583300,585700,587200,588900,591500,594000,596500,600700,604400,607900,612900,617600,619400,620400,621700,624300,628100,633600,639300,641700,642100,643800,646900,650100,652200,653200,653200,652900,653400,655200,656300,658100,661900,666300,669500,674500,680800,684800,686500,689500,693300,697300,700700,701400,702100,703900,705500,704900,703400,700900,699400,698400,695300,691200,691200,694400
33252,Orange,CA,Los Angeles-Long Beach-Anaheim,Orange County,235,198400,198200,198000,197700,197500,197400,197500,197700,198200,198800,199300,199700,200100,200600,201300,202200,203400,204800,206500,208600,211200,214100,216900,219400,222000,224600,227100,229600,231900,234000,236000,237900,239900,241800,243400,244700,246000,247200,248500,249800,251300,252900,254700,256900,259300,261800,264100,266000,267900,269700,271600,273600,275800,278100,280700,283500,286500,289600,292700,295600,298500,301300,304200,307300,310500,314000,317700,321700,325900,330200,334500,338800,343300,348100,353300,358800,364500,370200,376200,382100,387700,393000,398200,403500,409200,415200,422000,429900,438600,448000,457800,467700,477900,488700,500400,513200,527000,540900,554100,565600,574500,581200,586500,591300,596400,602100,608300,615100,621900,628600,635100,641500,647600,653700,660000,666300,672800,679000,684500,689200,692700,695000,696200,696200,695200,693600,691300,688200,685200,682600,679700,675700,670600,664700,657800,649000,638900,628500,618100,607600,596100,584100,571900,559900,548700,539600,532200,525400,519300,514100,509300,505100,501000,496900,492200,486200,479400,472800,468000,466300,467500,469900,473200,476700,480300,482500,482300,482000,483800,485300,484800,483400,482100,480500,478500,474700,469900,466100,464100,462400,459400,455200,451400,448500,445900,442800,440000,440000,441600,442000,441800,442700,444000,446500,450400,455200,459500,464300,469300,473700,478500,485600,495200,506900,520100,532200,542500,549600,554500,558600,562200,564000,564300,565900,569000,571000,571900,573000,572900,572600,573700,575200,576600,579100,581100,581900,584000,588400,592300,595900,600300,604400,608200,612500,616400,620100,624900,629300,632000,634400,637000,639600,642600,647300,652400,656300,660400,665300,669000,672600,676800,680200,681800,683300,685200,686600,687100,688400,689800,691400,694300,699900,704300,705300,705500,708000,710400,712100,714600,715500,716100,717900,721100,722700,722300,720100,718800,719000,719800,720500,722200,725000
24174,Compton,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,236,119900,120000,120100,120000,119900,119700,119500,119400,119500,119600,119700,119600,119600,119800,120000,120300,120700,121300,121900,122600,123500,124500,125200,125800,126100,126300,126400,126300,126200,126100,126200,126400,126900,127500,128100,128500,128900,129200,129400,129500,129600,129700,129800,130000,130400,131000,131600,132300,132900,133600,134300,135000,135700,136400,137000,137700,138400,139100,139800,140400,141000,141500,141900,142400,142900,143300,143900,144600,145500,146700,148000,149300,150700,152200,153800,155300,157000,158700,160600,162600,164800,166800,168700,170600,172600,174800,177500,180500,183800,187300,191000,194900,198900,203100,207700,212700,218200,223900,229900,236200,242600,249100,255700,262000,268200,274500,280600,287000,293800,300600,307800,315400,323100,330800,338100,344700,350600,355800,360200,364900,369900,374800,379500,383900,387200,389900,392000,393500,394900,395900,396500,397200,397900,398000,397300,395800,393100,389700,385900,382100,378400,374400,369400,363500,356500,348100,339100,330000,320600,311400,302400,293500,284700,276200,267300,258300,249100,239400,230300,223000,217000,212000,208000,205100,202400,201000,201400,200600,198600,198500,198800,198200,199800,202200,203500,204000,204800,205000,204600,204200,204300,204500,205600,207400,207800,207200,207600,208200,208000,208000,208500,209400,211300,213600,215100,215400,215100,215700,216900,218700,221100,223300,226100,230900,236100,240700,245000,249200,252400,254400,255600,256500,257100,257500,257600,258100,259100,260000,261300,263500,265600,267200,269300,272100,275600,279200,282800,286300,290100,293500,296400,299200,302100,305100,307400,309300,311400,314000,315800,317200,318500,320000,321200,322600,324500,327400,330500,334400,338900,343000,346500,350400,354500,358500,362100,365100,368400,371400,374300,377300,379500,381900,385400,387700,388100,388100,388900,390800,393500,396800,400400,403400,405900,408700,410600,411000,411500,412700,413700,415100,417700,420600
45888,Inglewood,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,239,148300,148300,148300,148200,148000,147900,147900,147900,148100,148400,148700,148700,148700,148800,148900,149100,149300,149700,150400,151200,152300,153500,154600,155400,156000,156500,156700,156800,156800,156900,157100,157500,158100,159100,160000,160900,161700,162600,163500,164300,165100,165900,166800,167700,168700,169900,171000,172000,172900,173700,174600,175400,176400,177500,178700,180100,181800,183700,185500,187300,189000,190800,192400,193900,195500,197100,198900,200900,203200,205600,208300,210900,213700,216600,219700,223100,226800,230700,235000,239900,244900,249400,253500,257500,261600,266000,270700,275900,280900,285800,290400,294900,299600,305000,311300,318800,327500,337000,347000,357200,367100,376700,385600,393300,400200,406500,412500,418600,424800,431100,437600,444600,451700,458900,466200,473200,480000,486500,492200,497800,503300,508300,512700,516100,518100,519300,519900,520000,520400,521100,520900,520000,518600,516500,513400,509900,505100,499400,493000,486400,479900,473900,466500,457700,447500,436400,424800,414300,404900,396000,387000,378000,369400,361700,353500,344600,335100,325400,316500,310200,305800,302700,300400,298800,297100,294600,294400,294200,292600,292000,293600,292400,291000,290400,291300,291700,291100,288700,285500,283400,283400,283400,281600,279900,278300,276100,273100,271400,271100,271900,272600,273400,274800,277400,279900,282100,284700,287300,290200,293500,296900,300200,304600,310700,317100,323400,329600,335200,339600,343800,347900,351900,355400,358200,360100,361600,362900,364300,365800,367300,367700,367900,369000,369600,369300,371300,375800,381500,386600,389600,392300,396100,399300,402000,405100,408300,412200,416800,419800,422700,427600,433000,437000,441400,447600,454700,459800,464300,470900,478400,485300,491700,497200,501800,507000,514500,523700,531500,537800,544300,550300,557000,563700,567600,569000,570600,573200,576100,579500,583900,589700,593500,594400,595500,596900,595200,592200,592900,596000,599000,602100,605100
34278,Thousand Oaks,CA,Oxnard-Thousand Oaks-Ventura,Ventura County,257,245500,244700,243900,243100,242400,241700,241300,241100,241300,241800,242400,242900,243400,244200,245200,246300,247700,249300,251200,253400,256000,259000,261800,264500,267200,269900,272500,275000,277400,279700,282000,284300,287000,289900,292700,295300,298000,300800,303700,306600,309600,312400,315300,318200,321300,324500,327500,330100,332700,335300,338100,340900,343900,347000,350100,353300,356600,359900,363000,365600,368000,370100,372000,373800,375600,377600,379900,382500,385500,388800,392300,396000,399800,403800,408400,413400,418800,424600,430900,437400,444200,451200,458200,465500,472800,480000,487200,495100,503700,513400,524100,535600,547400,559000,570400,582500,595800,610000,624600,638100,649600,658700,666300,672700,678400,683700,688700,693400,697900,702400,707100,712200,717600,723400,728900,733300,736600,739300,741800,743900,745300,745900,745300,742600,738000,732800,727200,721500,716300,712300,708800,704500,699200,693700,687100,678700,669100,659400,649600,639000,628100,618400,610000,601200,591800,583600,576700,570900,566600,564300,562700,561300,560000,559600,559000,556600,552600,548700,546100,545100,545500,546500,547800,549000,551600,553700,554300,556400,559900,558200,553900,551500,551400,550100,547900,546100,542100,536300,529600,523100,516600,513700,513400,512200,509000,505600,503500,501300,500700,499400,499000,500400,504600,509400,514100,519600,525600,529100,532500,537500,542800,548600,555300,563300,573300,584000,594400,605400,614100,620600,624600,628100,631600,634200,636400,639300,640000,639000,638000,635600,633200,633600,634500,636500,639500,642500,645300,649000,652200,655300,656200,655500,655800,658500,662600,666900,669300,672400,676500,679500,680900,683200,685200,686900,690900,697100,702800,705500,708000,711900,716700,720300,722300,723300,725900,728800,730300,731100,734100,737000,740100,745200,750100,750300,750600,755100,759000,759300,758700,759200,759000,759000,759000,761000,764700,766800,765800,763200,761100,760900,761500,761700
